Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Year-Month,Shipping Days,Profit Margin %
1854,US-2021-103634,2021-09-27,2021-09-30,Same Day,CG-43175,Corporate,West,Oregon,Technology,Copiers,7355.83,8,0.4,-395.3,2021,9,Sep,2021-09,3,-5.37
1855,US-2021-105860,2021-09-27,2021-10-04,Second Class,CG-40866,Home Office,East,Massachusetts,Technology,Machines,2129.49,8,0.0,2409.55,2021,9,Sep,2021-09,7,113.15
1856,US-2021-100573,2021-09-27,2021-09-28,Second Class,CG-39333,Consumer,South,Florida,Office Supplies,Storage,552.31,8,0.4,-135.54,2021,9,Sep,2021-09,1,-24.54
1857,US-2021-100732,2021-09-28,2021-09-29,First Class,CG-15788,Consumer,Central,Missouri,Office Supplies,Paper,300.96,5,0.0,44.12,2021,9,Sep,2021-09,1,14.66
1858,US-2021-108864,2021-09-28,2021-10-05,Standard Class,CG-86018,Consumer,East,New Jersey,Technology,Accessories,2620.92,7,0.4,-189.92,2021,9,Sep,2021-09,7,-7.25
1859,US-2021-106468,2021-09-28,2021-10-05,Second Class,CG-70593,Consumer,East,Massachusetts,Furniture,Tables,2991.33,4,0.15,-408.66,2021,9,Sep,2021-09,7,-13.66
1860,US-2021-101871,2021-09-28,2021-09-29,Same Day,CG-76295,Consumer,Central,Ohio,Office Supplies,Art,96.3,1,0.2,31.48,2021,9,Sep,2021-09,1,32.69
1861,US-2021-109846,2021-09-28,2021-10-03,First Class,CG-74669,Consumer,Central,Texas,Technology,Accessories,2063.36,7,0.2,318.47,2021,9,Sep,2021-09,5,15.43
1862,US-2021-108546,2021-09-28,2021-10-03,Same Day,CG-25823,Consumer,West,Washington,Office Supplies,Storage,418.37,3,0.0,145.56,2021,9,Sep,2021-09,5,34.79
1863,US-2021-107570,2021-09-28,2021-10-05,Standard Class,CG-63634,Home Office,Central,Texas,Technology,Phones,3156.33,8,0.0,50.85,2021,9,Sep,2021-09,7,1.61
1864,US-2021-103646,2021-09-29,2021-10-06,Same Day,CG-97249,Consumer,West,Oregon,Furniture,Tables,2461.87,4,0.1,-348.45,2021,9,Sep,2021-09,7,-14.15
1865,US-2021-105419,2021-09-29,2021-10-01,First Class,CG-76895,Corporate,East,Massachusetts,Furniture,Tables,707.35,7,0.3,-151.0,2021,9,Sep,2021-09,2,-21.35
1866,US-2021-108592,2021-09-29,2021-10-02,Same Day,CG-83289,Corporate,East,New York,Technology,Phones,2247.46,7,0.2,276.56,2021,9,Sep,2021-09,3,12.31
1867,US-2021-109289,2021-09-29,2021-10-04,Same Day,CG-93949,Home Office,Central,Illinois,Furniture,Chairs,3275.59,6,0.3,-633.2,2021,9,Sep,2021-09,5,-19.33
1868,US-2021-102828,2021-09-29,2021-10-04,Standard Class,CG-16111,Home Office,South,Florida,Technology,Machines,3406.37,3,0.0,741.79,2021,9,Sep,2021-09,5,21.78
1869,US-2021-105179,2021-09-29,2021-10-06,First Class,CG-97634,Home Office,East,Virginia,Office Supplies,Labels,291.06,5,0.2,8.89,2021,9,Sep,2021-09,7,3.05
1870,US-2021-105187,2021-09-29,2021-10-05,First Class,CG-25150,Consumer,South,Florida,Office Supplies,Storage,215.03,3,0.0,18.48,2021,9,Sep,2021-09,6,8.59
1871,US-2021-109585,2021-09-30,2021-10-05,Standard Class,CG-89857,Corporate,East,Pennsylvania,Furniture,Tables,820.33,8,0.0,-84.4,2021,9,Sep,2021-09,5,-10.29
1872,US-2021-107759,2021-09-30,2021-10-03,Same Day,CG-40069,Consumer,East,Virginia,Technology,Phones,5400.31,6,0.2,703.03,2021,9,Sep,2021-09,3,13.02
1873,US-2021-103652,2021-09-30,2021-10-06,First Class,CG-25688,Consumer,South,Alabama,Furniture,Furnishings,1306.42,3,0.0,332.86,2021,9,Sep,2021-09,6,25.48
1874,US-2021-109589,2021-10-01,2021-10-02,First Class,CG-26388,Home Office,West,Washington,Technology,Machines,581.3,6,0.5,-86.21,2021,10,Oct,2021-10,1,-14.83
1875,US-2021-104047,2021-10-01,2021-10-07,First Class,CG-97417,Consumer,South,Alabama,Office Supplies,Storage,757.08,8,0.1,-168.48,2021,10,Oct,2021-10,6,-22.25
1876,US-2021-103702,2021-10-01,2021-10-07,Standard Class,CG-46238,Consumer,Central,Ohio,Furniture,Furnishings,1041.5,2,0.2,43.19,2021,10,Oct,2021-10,6,4.15
1877,US-2021-102010,2021-10-01,2021-10-06,Second Class,CG-53278,Corporate,West,Arizona,Furniture,Chairs,2354.4,3,0.0,407.4,2021,10,Oct,2021-10,5,17.3
1878,US-2021-106883,2021-10-01,2021-10-04,Same Day,CG-72161,Home Office,South,Tennessee,Furniture,Tables,3255.17,5,0.5,-523.22,2021,10,Oct,2021-10,3,-16.07
1879,US-2021-109644,2021-10-01,2021-10-03,Standard Class,CG-76154,Home Office,West,Arizona,Technology,Copiers,1089.08,2,0.5,104.07,2021,10,Oct,2021-10,2,9.56
1880,US-2021-106173,2021-10-01,2021-10-05,Same Day,CG-87866,Corporate,Central,Michigan,Technology,Accessories,2267.3,3,0.3,-372.29,2021,10,Oct,2021-10,4,-16.42
1881,US-2021-104587,2021-10-01,2021-10-08,First Class,CG-10885,Home Office,West,Arizona,Technology,Machines,327.71,1,0.15,92.86,2021,10,Oct,2021-10,7,28.34
1882,US-2021-101556,2021-10-01,2021-10-04,First Class,CG-53272,Consumer,Central,Ohio,Technology,Phones,172.01,1,0.0,58.75,2021,10,Oct,2021-10,3,34.15
1883,US-2021-107312,2021-10-01,2021-10-03,Second Class,CG-11665,Corporate,East,New Jersey,Office Supplies,Storage,286.71,3,0.0,84.46,2021,10,Oct,2021-10,2,29.46
1884,US-2021-107306,2021-10-01,2021-10-04,Second Class,CG-60614,Home Office,West,Oregon,Technology,Phones,2516.98,4,0.15,501.94,2021,10,Oct,2021-10,3,19.94
1885,US-2021-100185,2021-10-02,2021-10-05,Second Class,CG-57516,Home Office,Central,Michigan,Office Supplies,Binders,326.23,7,0.0,16.84,2021,10,Oct,2021-10,3,5.16
1886,US-2021-109351,2021-10-02,2021-10-04,Same Day,CG-43465,Home Office,East,Massachusetts,Office Supplies,Labels,457.23,6,0.5,103.82,2021,10,Oct,2021-10,2,22.71
1887,US-2021-101651,2021-10-02,2021-10-06,Second Class,CG-36822,Consumer,East,New Jersey,Furniture,Bookcases,422.55,1,0.15,30.47,2021,10,Oct,2021-10,4,7.21
1888,US-2021-102033,2021-10-02,2021-10-03,Standard Class,CG-19350,Corporate,Central,Missouri,Technology,Machines,2370.24,3,0.15,-502.2,2021,10,Oct,2021-10,1,-21.19
1889,US-2021-106558,2021-10-02,2021-10-03,Standard Class,CG-84483,Corporate,East,Virginia,Technology,Accessories,2299.61,2,0.0,606.3,2021,10,Oct,2021-10,1,26.37
1890,US-2021-109132,2021-10-02,2021-10-08,First Class,CG-50443,Home Office,East,Massachusetts,Technology,Machines,2545.43,4,0.0,-366.5,2021,10,Oct,2021-10,6,-14.4
1891,US-2021-100373,2021-10-02,2021-10-05,Second Class,CG-39402,Home Office,South,North Carolina,Furniture,Tables,1543.17,7,0.0,232.91,2021,10,Oct,2021-10,3,15.09
1892,US-2021-100030,2021-10-03,2021-10-06,Second Class,CG-54942,Consumer,East,New York,Technology,Machines,1919.86,5,0.15,-353.19,2021,10,Oct,2021-10,3,-18.4
1893,US-2021-106886,2021-10-03,2021-10-05,First Class,CG-63634,Corporate,South,Florida,Technology,Phones,2587.3,7,0.5,220.53,2021,10,Oct,2021-10,2,8.52
1894,US-2021-107206,2021-10-03,2021-10-06,Standard Class,CG-23385,Corporate,West,California,Technology,Copiers,1339.65,2,0.1,407.77,2021,10,Oct,2021-10,3,30.44
1895,US-2021-108766,2021-10-03,2021-10-06,Second Class,CG-28011,Corporate,Central,Ohio,Office Supplies,Art,1103.47,8,0.0,-112.3,2021,10,Oct,2021-10,3,-10.18
1896,US-2021-109469,2021-10-03,2021-10-05,Second Class,CG-26691,Corporate,Central,Illinois,Furniture,Bookcases,60.12,1,0.3,14.65,2021,10,Oct,2021-10,2,24.37
1897,US-2021-105184,2021-10-03,2021-10-09,Second Class,CG-13262,Corporate,South,North Carolina,Office Supplies,Storage,6.32,1,0.5,-0.77,2021,10,Oct,2021-10,6,-12.18
1898,US-2021-106603,2021-10-04,2021-10-11,Second Class,CG-76783,Corporate,Central,Ohio,Office Supplies,Labels,34.87,5,0.0,-6.52,2021,10,Oct,2021-10,7,-18.7
1899,US-2021-105016,2021-10-04,2021-10-11,Standard Class,CG-10462,Corporate,West,California,Furniture,Tables,706.62,1,0.15,94.54,2021,10,Oct,2021-10,7,13.38
1900,US-2021-100159,2021-10-04,2021-10-05,Standard Class,CG-51365,Corporate,South,Florida,Office Supplies,Paper,36.75,1,0.1,-0.87,2021,10,Oct,2021-10,1,-2.37
1901,US-2021-101373,2021-10-05,2021-10-09,Same Day,CG-20798,Corporate,West,Oregon,Technology,Copiers,3727.02,7,0.3,-185.36,2021,10,Oct,2021-10,4,-4.97
1902,US-2021-100215,2021-10-05,2021-10-12,Standard Class,CG-99486,Home Office,South,North Carolina,Office Supplies,Art,440.08,7,0.3,6.36,2021,10,Oct,2021-10,7,1.45
1903,US-2021-107585,2021-10-05,2021-10-06,Standard Class,CG-20012,Consumer,East,New York,Technology,Copiers,2570.83,4,0.2,781.45,2021,10,Oct,2021-10,1,30.4
1904,US-2021-106446,2021-10-05,2021-10-09,Standard Class,CG-14681,Corporate,East,Virginia,Furniture,Furnishings,219.21,4,0.4,-3.22,2021,10,Oct,2021-10,4,-1.47
1905,US-2021-108346,2021-10-06,2021-10-10,First Class,CG-83927,Consumer,East,Pennsylvania,Technology,Copiers,2045.85,2,0.0,473.79,2021,10,Oct,2021-10,4,23.16
1906,US-2021-103176,2021-10-06,2021-10-12,Same Day,CG-53630,Home Office,West,Nevada,Furniture,Bookcases,1089.65,7,0.0,248.83,2021,10,Oct,2021-10,6,22.84
1907,US-2021-108474,2021-10-06,2021-10-13,Same Day,CG-42833,Home Office,East,Virginia,Furniture,Chairs,1911.77,3,0.15,-400.7,2021,10,Oct,2021-10,7,-20.96
1908,US-2021-107819,2021-10-06,2021-10-12,Second Class,CG-16284,Corporate,Central,Missouri,Office Supplies,Storage,1013.32,8,0.0,352.27,2021,10,Oct,2021-10,6,34.76
1909,US-2021-100632,2021-10-07,2021-10-11,Standard Class,CG-84536,Consumer,West,Oregon,Office Supplies,Paper,898.06,6,0.0,221.89,2021,10,Oct,2021-10,4,24.71
1910,US-2021-103049,2021-10-07,2021-10-10,Same Day,CG-49617,Corporate,East,Massachusetts,Technology,Machines,2135.1,6,0.15,336.72,2021,10,Oct,2021-10,3,15.77
1911,US-2021-102000,2021-10-07,2021-10-14,First Class,CG-79306,Home Office,East,Pennsylvania,Technology,Copiers,775.5,6,0.3,235.4,2021,10,Oct,2021-10,7,30.35
1912,US-2021-109632,2021-10-07,2021-10-09,Same Day,CG-51280,Corporate,West,Arizona,Furniture,Tables,312.53,1,0.0,-18.36,2021,10,Oct,2021-10,2,-5.87
1913,US-2021-109160,2021-10-07,2021-10-09,Standard Class,CG-84456,Consumer,Central,Michigan,Office Supplies,Binders,504.87,4,0.5,-115.91,2021,10,Oct,2021-10,2,-22.96
1914,US-2021-100671,2021-10-08,2021-10-13,Standard Class,CG-38557,Consumer,Central,Ohio,Office Supplies,Art,29.16,6,0.0,-0.05,2021,10,Oct,2021-10,5,-0.17
1915,US-2021-109260,2021-10-08,2021-10-15,Standard Class,CG-12324,Consumer,Central,Ohio,Furniture,Bookcases,4730.31,8,0.4,1311.03,2021,10,Oct,2021-10,7,27.72
1916,US-2021-101776,2021-10-08,2021-10-15,Standard Class,CG-25533,Home Office,Central,Michigan,Office Supplies,Binders,23.83,2,0.0,-2.46,2021,10,Oct,2021-10,7,-10.32
1917,US-2021-104263,2021-10-08,2021-10-09,Same Day,CG-28858,Consumer,East,New Jersey,Office Supplies,Labels,19.81,3,0.0,-3.95,2021,10,Oct,2021-10,1,-19.94
1918,US-2021-100233,2021-10-09,2021-10-16,Same Day,CG-58916,Consumer,West,California,Technology,Machines,223.94,1,0.1,-19.4,2021,10,Oct,2021-10,7,-8.66
1919,US-2021-102281,2021-10-09,2021-10-11,Second Class,CG-70262,Consumer,East,Massachusetts,Office Supplies,Storage,721.7,5,0.0,79.86,2021,10,Oct,2021-10,2,11.07
1920,US-2021-105139,2021-10-09,2021-10-16,Second Class,CG-65672,Corporate,Central,Michigan,Technology,Copiers,141.96,1,0.15,-24.17,2021,10,Oct,2021-10,7,-17.03
1921,US-2021-105470,2021-10-09,2021-10-13,Second Class,CG-38215,Corporate,South,Tennessee,Technology,Machines,7765.08,7,0.0,981.24,2021,10,Oct,2021-10,4,12.64
1922,US-2021-101849,2021-10-09,2021-10-12,Second Class,CG-45101,Consumer,South,Georgia,Furniture,Chairs,1148.98,7,0.15,-114.97,2021,10,Oct,2021-10,3,-10.01
1923,US-2021-105189,2021-10-09,2021-10-11,Standard Class,CG-88538,Corporate,West,Nevada,Furniture,Chairs,3687.18,8,0.15,376.41,2021,10,Oct,2021-10,2,10.21
1924,US-2021-100537,2021-10-09,2021-10-11,Same Day,CG-39170,Home Office,West,Washington,Furniture,Furnishings,401.73,1,0.15,-58.55,2021,10,Oct,2021-10,2,-14.57
1925,US-2021-107960,2021-10-09,2021-10-16,Standard Class,CG-60869,Corporate,Central,Illinois,Office Supplies,Binders,504.09,5,0.0,-71.97,2021,10,Oct,2021-10,7,-14.28
1926,US-2021-106251,2021-10-09,2021-10-11,Standard Class,CG-50817,Corporate,Central,Ohio,Furniture,Bookcases,854.08,2,0.0,-88.08,2021,10,Oct,2021-10,2,-10.31
1927,US-2021-103893,2021-10-09,2021-10-14,First Class,CG-83866,Home Office,West,Washington,Technology,Copiers,423.68,2,0.2,40.4,2021,10,Oct,2021-10,5,9.54
1928,US-2021-102168,2021-10-10,2021-10-16,Second Class,CG-61259,Consumer,West,Arizona,Office Supplies,Labels,168.49,5,0.0,-9.22,2021,10,Oct,2021-10,6,-5.47
1929,US-2021-105110,2021-10-10,2021-10-13,Same Day,CG-96746,Corporate,East,Pennsylvania,Furniture,Chairs,1355.92,7,0.0,206.52,2021,10,Oct,2021-10,3,15.23
1930,US-2021-102369,2021-10-10,2021-10-16,First Class,CG-73722,Home Office,South,Florida,Technology,Accessories,357.53,1,0.0,-66.65,2021,10,Oct,2021-10,6,-18.64
1931,US-2021-102682,2021-10-10,2021-10-13,First Class,CG-55022,Consumer,Central,Texas,Office Supplies,Binders,287.5,3,0.0,75.16,2021,10,Oct,2021-10,3,26.14
1932,US-2021-100991,2021-10-10,2021-10-11,Standard Class,CG-23894,Home Office,West,Nevada,Technology,Phones,2556.5,7,0.2,-577.37,2021,10,Oct,2021-10,1,-22.58
1933,US-2021-108530,2021-10-11,2021-10-12,Second Class,CG-33743,Corporate,West,Nevada,Office Supplies,Binders,621.63,6,0.0,56.39,2021,10,Oct,2021-10,1,9.07
1934,US-2021-105871,2021-10-11,2021-10-14,First Class,CG-81033,Home Office,East,Massachusetts,Furniture,Tables,505.86,2,0.15,-18.14,2021,10,Oct,2021-10,3,-3.59
1935,US-2021-104997,2021-10-11,2021-10-13,Standard Class,CG-66541,Corporate,East,New Jersey,Furniture,Tables,414.02,2,0.3,85.12,2021,10,Oct,2021-10,2,20.56
1936,US-2021-103690,2021-10-11,2021-10-17,Same Day,CG-69425,Corporate,East,New Jersey,Technology,Accessories,236.62,5,0.2,-1.63,2021,10,Oct,2021-10,6,-0.69
1937,US-2021-104988,2021-10-11,2021-10-14,Second Class,CG-18639,Corporate,East,Pennsylvania,Furniture,Chairs,1005.84,2,0.0,349.93,2021,10,Oct,2021-10,3,34.79
1938,US-2021-106083,2021-10-11,2021-10-14,First Class,CG-72330,Home Office,Central,Texas,Office Supplies,Labels,499.76,6,0.5,75.36,2021,10,Oct,2021-10,3,15.08
1939,US-2021-107421,2021-10-11,2021-10-15,First Class,CG-17518,Home Office,Central,Missouri,Furniture,Bookcases,439.24,1,0.3,129.86,2021,10,Oct,2021-10,4,29.56
1940,US-2021-106398,2021-10-11,2021-10-14,First Class,CG-92500,Home Office,Central,Illinois,Office Supplies,Art,647.1,8,0.0,12.73,2021,10,Oct,2021-10,3,1.97
1941,US-2021-106232,2021-10-11,2021-10-14,Standard Class,CG-56868,Corporate,East,Massachusetts,Furniture,Furnishings,2134.11,5,0.3,434.58,2021,10,Oct,2021-10,3,20.36
1942,US-2021-104929,2021-10-11,2021-10-13,Same Day,CG-63060,Home Office,Central,Michigan,Technology,Machines,3157.26,3,0.15,-395.91,2021,10,Oct,2021-10,2,-12.54
1943,US-2021-104552,2021-10-12,2021-10-17,Second Class,CG-44219,Corporate,Central,Illinois,Office Supplies,Binders,118.35,1,0.0,-16.53,2021,10,Oct,2021-10,5,-13.97
1944,US-2021-102862,2021-10-12,2021-10-13,First Class,CG-62122,Corporate,West,Nevada,Furniture,Furnishings,306.9,5,0.1,37.79,2021,10,Oct,2021-10,1,12.31
1945,US-2021-102303,2021-10-12,2021-10-19,Same Day,CG-99495,Home Office,East,Massachusetts,Furniture,Bookcases,687.68,7,0.0,-36.0,2021,10,Oct,2021-10,7,-5.23
1946,US-2021-107289,2021-10-12,2021-10-13,Same Day,CG-86460,Home Office,South,Florida,Furniture,Bookcases,536.63,2,0.0,13.73,2021,10,Oct,2021-10,1,2.56
1947,US-2021-100848,2021-10-12,2021-10-14,Same Day,CG-18350,Home Office,Central,Missouri,Technology,Copiers,7361.2,7,0.1,2559.45,2021,10,Oct,2021-10,2,34.77
1948,US-2021-100990,2021-10-13,2021-10-16,Second Class,CG-17322,Home Office,South,Georgia,Technology,Copiers,246.47,4,0.1,24.64,2021,10,Oct,2021-10,3,10.0
1949,US-2021-101867,2021-10-13,2021-10-14,Same Day,CG-73787,Corporate,South,North Carolina,Office Supplies,Labels,308.72,6,0.0,-70.07,2021,10,Oct,2021-10,1,-22.7
1950,US-2021-106056,2021-10-13,2021-10-17,Same Day,CG-17573,Home Office,Central,Illinois,Office Supplies,Binders,50.94,2,0.1,8.17,2021,10,Oct,2021-10,4,16.04
1951,US-2021-107138,2021-10-13,2021-10-20,First Class,CG-46022,Consumer,West,Nevada,Furniture,Tables,160.9,1,0.4,-4.84,2021,10,Oct,2021-10,7,-3.01
1952,US-2021-108655,2021-10-13,2021-10-20,Same Day,CG-79088,Corporate,Central,Michigan,Furniture,Bookcases,2009.11,8,0.5,577.07,2021,10,Oct,2021-10,7,28.72
1953,US-2021-102261,2021-10-13,2021-10-14,Same Day,CG-93586,Consumer,East,New Jersey,Furniture,Chairs,2760.35,8,0.4,256.14,2021,10,Oct,2021-10,1,9.28
1954,US-2021-103568,2021-10-13,2021-10-16,Standard Class,CG-68744,Corporate,West,Oregon,Furniture,Tables,1101.88,7,0.4,-140.67,2021,10,Oct,2021-10,3,-12.77
1955,US-2021-104465,2021-10-13,2021-10-18,Standard Class,CG-66783,Home Office,South,Tennessee,Office Supplies,Binders,25.03,1,0.2,-3.97,2021,10,Oct,2021-10,5,-15.86
1956,US-2021-101447,2021-10-14,2021-10-16,First Class,CG-54323,Consumer,East,Virginia,Furniture,Tables,1503.08,2,0.2,222.03,2021,10,Oct,2021-10,2,14.77
1957,US-2021-106216,2021-10-14,2021-10-20,Standard Class,CG-65369,Consumer,Central,Missouri,Technology,Accessories,665.0,1,0.15,226.02,2021,10,Oct,2021-10,6,33.99
1958,US-2021-102432,2021-10-14,2021-10-17,Second Class,CG-15356,Consumer,Central,Missouri,Furniture,Furnishings,724.36,4,0.15,144.07,2021,10,Oct,2021-10,3,19.89
1959,US-2021-100288,2021-10-14,2021-10-21,First Class,CG-28327,Consumer,East,Virginia,Technology,Copiers,4115.61,6,0.3,829.83,2021,10,Oct,2021-10,7,20.16
1960,US-2021-101839,2021-10-14,2021-10-16,Same Day,CG-67460,Corporate,West,Nevada,Office Supplies,Labels,1135.8,8,0.0,312.59,2021,10,Oct,2021-10,2,27.52
1961,US-2021-102085,2021-10-14,2021-10-20,First Class,CG-90602,Consumer,Central,Texas,Office Supplies,Binders,443.86,6,0.4,13.61,2021,10,Oct,2021-10,6,3.07
1962,US-2021-105744,2021-10-15,2021-10-21,First Class,CG-24364,Consumer,South,Tennessee,Furniture,Chairs,5007.03,8,0.15,1041.3,2021,10,Oct,2021-10,6,20.8
1963,US-2021-107187,2021-10-15,2021-10-22,Standard Class,CG-35637,Consumer,Central,Michigan,Furniture,Bookcases,323.69,2,0.2,-22.57,2021,10,Oct,2021-10,7,-6.97
1964,US-2021-107096,2021-10-15,2021-10-21,First Class,CG-34122,Corporate,West,Oregon,Technology,Accessories,6692.6,8,0.0,-846.96,2021,10,Oct,2021-10,6,-12.66
1965,US-2021-100103,2021-10-16,2021-10-23,Standard Class,CG-44663,Home Office,West,Nevada,Technology,Accessories,1400.03,2,0.3,26.69,2021,10,Oct,2021-10,7,1.91
1966,US-2021-103677,2021-10-16,2021-10-19,Standard Class,CG-13521,Home Office,South,Tennessee,Furniture,Chairs,732.38,3,0.1,-159.98,2021,10,Oct,2021-10,3,-21.84
1967,US-2021-106318,2021-10-16,2021-10-23,Standard Class,CG-73456,Home Office,West,Arizona,Office Supplies,Art,97.95,1,0.0,32.13,2021,10,Oct,2021-10,7,32.8
1968,US-2021-101870,2021-10-16,2021-10-21,First Class,CG-58030,Corporate,South,North Carolina,Technology,Phones,4353.4,8,0.0,208.06,2021,10,Oct,2021-10,5,4.78
1969,US-2021-106191,2021-10-16,2021-10-17,Second Class,CG-39255,Corporate,East,Virginia,Office Supplies,Storage,915.94,7,0.0,148.24,2021,10,Oct,2021-10,1,16.18
1970,US-2021-108640,2021-10-17,2021-10-19,Standard Class,CG-88207,Home Office,East,New York,Office Supplies,Art,195.36,2,0.0,37.72,2021,10,Oct,2021-10,2,19.31
1971,US-2021-105170,2021-10-17,2021-10-23,First Class,CG-31504,Consumer,Central,Missouri,Technology,Phones,589.45,1,0.0,44.93,2021,10,Oct,2021-10,6,7.62
1972,US-2021-108175,2021-10-17,2021-10-23,First Class,CG-26876,Consumer,South,Florida,Office Supplies,Art,141.24,2,0.0,-1.57,2021,10,Oct,2021-10,6,-1.11
1973,US-2021-109155,2021-10-17,2021-10-19,Second Class,CG-38637,Consumer,South,North Carolina,Furniture,Bookcases,1389.87,6,0.2,310.73,2021,10,Oct,2021-10,2,22.36
1974,US-2021-103715,2021-10-17,2021-10-20,First Class,CG-11898,Home Office,Central,Illinois,Office Supplies,Binders,665.98,8,0.15,109.3,2021,10,Oct,2021-10,3,16.41
1975,US-2021-108939,2021-10-18,2021-10-24,First Class,CG-10785,Corporate,East,Massachusetts,Office Supplies,Binders,405.47,4,0.2,-8.1,2021,10,Oct,2021-10,6,-2.0
1976,US-2021-101463,2021-10-18,2021-10-21,Standard Class,CG-24756,Consumer,South,Georgia,Furniture,Chairs,5509.49,8,0.0,1142.76,2021,10,Oct,2021-10,3,20.74
1977,US-2021-107305,2021-10-18,2021-10-21,Same Day,CG-46955,Consumer,West,Arizona,Office Supplies,Art,276.17,4,0.15,-53.92,2021,10,Oct,2021-10,3,-19.52
1978,US-2021-105168,2021-10-18,2021-10-20,First Class,CG-24708,Home Office,East,New Jersey,Office Supplies,Labels,244.5,5,0.1,-34.39,2021,10,Oct,2021-10,2,-14.07
1979,US-2021-102013,2021-10-18,2021-10-25,Standard Class,CG-32748,Corporate,South,Alabama,Technology,Accessories,5631.46,6,0.1,-64.31,2021,10,Oct,2021-10,7,-1.14
1980,US-2021-102643,2021-10-18,2021-10-21,Second Class,CG-48023,Consumer,South,Alabama,Office Supplies,Storage,143.7,3,0.4,41.76,2021,10,Oct,2021-10,3,29.06
1981,US-2021-108986,2021-10-18,2021-10-22,Standard Class,CG-29584,Corporate,West,Oregon,Technology,Phones,2129.49,1,0.4,-165.2,2021,10,Oct,2021-10,4,-7.76
1982,US-2021-109895,2021-10-19,2021-10-25,First Class,CG-73701,Home Office,South,Florida,Furniture,Tables,1304.16,6,0.3,-279.29,2021,10,Oct,2021-10,6,-21.42
1983,US-2021-105319,2021-10-19,2021-10-20,First Class,CG-52726,Home Office,South,Georgia,Technology,Machines,2129.49,2,0.0,-68.2,2021,10,Oct,2021-10,1,-3.2
1984,US-2021-105142,2021-10-19,2021-10-26,Second Class,CG-53860,Consumer,South,North Carolina,Furniture,Tables,321.47,1,0.0,-49.19,2021,10,Oct,2021-10,7,-15.3
1985,US-2021-103143,2021-10-19,2021-10-24,Standard Class,CG-88477,Consumer,South,Georgia,Technology,Accessories,1980.71,3,0.3,-85.3,2021,10,Oct,2021-10,5,-4.31
1986,US-2021-102685,2021-10-19,2021-10-21,First Class,CG-34202,Corporate,Central,Missouri,Furniture,Bookcases,475.16,3,0.3,31.35,2021,10,Oct,2021-10,2,6.6
1987,US-2021-105824,2021-10-19,2021-10-21,Standard Class,CG-26795,Consumer,East,Virginia,Technology,Accessories,632.97,2,0.1,-52.39,2021,10,Oct,2021-10,2,-8.28
1988,US-2021-100323,2021-10-19,2021-10-24,Standard Class,CG-21830,Consumer,West,Nevada,Technology,Accessories,2552.05,3,0.4,-331.54,2021,10,Oct,2021-10,5,-12.99
1989,US-2021-108915,2021-10-19,2021-10-20,Second Class,CG-48485,Corporate,South,Georgia,Office Supplies,Art,147.17,3,0.15,11.2,2021,10,Oct,2021-10,1,7.61
1990,US-2021-102025,2021-10-19,2021-10-23,Second Class,CG-12813,Corporate,South,North Carolina,Furniture,Tables,5297.37,8,0.0,-1173.64,2021,10,Oct,2021-10,4,-22.16
1991,US-2021-105973,2021-10-19,2021-10-21,Standard Class,CG-70291,Consumer,West,Arizona,Furniture,Bookcases,2633.04,5,0.15,-45.21,2021,10,Oct,2021-10,2,-1.72
1992,US-2021-100977,2021-10-20,2021-10-26,Second Class,CG-72970,Home Office,East,New York,Furniture,Bookcases,930.78,2,0.1,-80.79,2021,10,Oct,2021-10,6,-8.68
