Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
2930,US-2023-107745,01/27/2023,01/31/2023,First Class,CG-82009,Consumer,South,Georgia,Furniture,Chairs,3805.91,7,0.3,-737.49
2931,US-2022-102684,06/27/2022,07-04-2022,Standard Class,CG-23181,Consumer,West,Washington,Office Supplies,Labels,430.61,6,0.1,-57.23
2932,US-2022-102267,01/29/2022,02-05-2022,Same Day,CG-32531,Consumer,West,Oregon,Technology,Copiers,8538.48,8,0,1716.3
2933,US-2023-102919,07/18/2023,07/25/2023,Same Day,CG-46675,Consumer,South,Tennessee,Office Supplies,Art,93.3,1,0,-11.11
2934,US-2022-107841,05-09-2022,05/16/2022,Second Class,CG-69498,Corporate,East,New York,Technology,Phones,8874.33,8,0.2,1331.84
2935,US-2021-100221,10/21/2021,10/27/2021,Second Class,CG-92050,Home Office,WEST,Nevada,Office Supplies,Storage,24.16,1,0.5,-2.59
2936,US-2022-105181,05/29/2022,06-05-2022,Same Day,CG-40268,Home Office,Central,Illinois,Technology,Phones,6843.78,8,0.2,-758.36
2937,US-2023-108185,06/28/2023,07-01-2023,Standard Class,CG-55498,Corporate,East,New York,Office Supplies,Storage,246.08,8,0,-1.31
2938,US-2023-100087,04/30/2023,05-03-2023,Same Day,CG-80592,Corporate,Central,Texas,Office Supplies,Storage,757.02,8,0,199.77
2939,US-2021-107014,10/30/2021,11-06-2021,Standard Class,CG-21508,Corporate,Central,Texas,Furniture,Chairs,3515.86,7,0,620.21
2940,US-2022-101733,04/16/2022,04/21/2022,First Class,CG-19075,Consumer,,California,Furniture,Tables,696.23,2,0.2,24.44
2941,US-2021-108855,11/16/2021,11/17/2021,Same Day,CG-36656,Corporate,East,Pennsylvania,Furniture,Tables,629.34,1,0.2,30.61
2942,US-2024-103225,10/19/2024,10/23/2024,Standard Class,CG-77257,Consumer,Central,Ohio,Furniture,Tables,1429.44,2,0,369.76
2943,US-2024-104095,05-10-2024,05/16/2024,First Class,CG-75383,Corporate,South,North Carolina,Office Supplies,Paper,540.14,7,0.5,32.27
2944,US-2024-104596,01-12-2024,01/15/2024,Standard Class,CG-45899,Corporate,West,California,Technology,Machines,1699.33,3,0.4,-411.41
2945,US-2021-100861,08/23/2021,08/29/2021,Standard Class,CG-20819,Home Office,West,Oregon,Technology,Copiers,6837,8,0.4,1224.23
2946,US-2024-103629,09/30/2024,10-07-2024,First Class,CG-53181,Corporate,Central,Ohio,Technology,Machines,8041.76,7,0,82.32
2947,US-2023-105021,03-07-2023,03/13/2023,Second Class,CG-38497,Corporate,East,New Jersey,Technology,Accessories,1289.69,5,0.2,-270.53
2948,US-2024-100093,07/21/2024,07/27/2024,First Class,CG-17355,Corporate,East,Massachusetts,Furniture,Bookcases,120.83,1,0,-7.08
2949,US-2022-101173,03/30/2022,04-04-2022,Standard Class,CG-12767,Corporate,West,Arizona,Furniture,Chairs,1848.41,6,0,513.76
2950,US-2022-102813,11-03-2022,11-06-2022,Same Day,CG-53292,Corporate,East,Virginia,Technology,Accessories,828.71,2,0,266.41
2951,US-2024-107540,01/15/2024,01/17/2024,First Class,CG-19069,Consumer,Central,Texas,Furniture,Furnishings,169.82,3,0,-26.69
2952,US-2024-103065,11-01-2024,11-06-2024,Standard Class,CG-25223,Consumer,Central,Illinois,Technology,Copiers,5492.84,7,0.5,-1044.42
2953,US-2023-100811,12-08-2023,12/14/2023,Same Day,CG-10256,Corporate,Central,Illinois,Technology,Phones,2614.31,5,0.5,-7.39
2954,US-2021-107853,06/21/2021,06/25/2021,First Class,CG-82546,Home Office,West,Washington,Office Supplies,Storage,109.18,2,0.15,5.75
2955,US-2024-108680,05-09-2024,05/14/2024,Second Class,CG-99818,Corporate,West,California,Furniture,Chairs,1772.79,4,0,24.02
2956,US-2023-104112,11/22/2023,11/26/2023,Same Day,CG-53530,Corporate,South,North Carolina,Office Supplies,Binders,106.21,2,0.5,-16.48
2957,US-2023-107050,06/25/2023,06/29/2023,Standard Class,CG-21196,Consumer,West,Oregon,Technology,Copiers,171.14,4,0,38.29
2958,US-2024-107543,08/18/2024,08/24/2024,Second Class,CG-40366,Corporate,East,New Jersey,Technology,Copiers,3440.42,7,0.15,-170.22
2959,US-2021-108600,01-07-2021,01-12-2021,First Class,CG-46780,Home Office,Central,Ohio,Office Supplies,Storage,28.92,4,0.3,-2.44
2960,US-2023-101095,10-12-2023,10/14/2023,Second Class,CG-25035,Consumer,West,Washington,Office Supplies,Storage,11.03,1,0.4,0.99
2961,US-2022-102886,03/14/2022,03/16/2022,Second Class,CG-16177,Home Office,Central,Texas,Furniture,Chairs,741.02,2,0.15,234.93
2962,US-2023-101415,09/29/2023,10-02-2023,Standard Class,CG-13015,Consumer,Central,Texas,Office Supplies,Binders,89.94,6,0.5,8.75
2963,US-2023-107993,01/30/2023,02-05-2023,First Class,CG-25325,Consumer,West,Washington,Furniture,Chairs,322.23,3,0.5,-50.98
2964,US-2021-107488,06/21/2021,06/23/2021,Second Class,CG-42263,Home Office,Central,Illinois,Furniture,Tables,1599.15,6,0.5,261.67
2965,US-2023-103099,07-01-2023,07-05-2023,Second Class,CG-12401,Home Office,East,New York,Technology,Machines,4464.64,8,0.5,-498.91
2966,US-2023-104509,01/15/2023,01/22/2023,Standard Class,CG-30779,Home Office,West,Nevada,Office Supplies,Storage,497.06,5,0.2,73.24
2967,US-2021-103659,02-07-2021,02-08-2021,Same Day,CG-21192,Consumer,East,Massachusetts,Furniture,Tables,216.67,1,0.5,28.87
2968,US-2021-106931,06/20/2021,06/24/2021,Same Day,CG-80640,Corporate,WEST,Arizona,Furniture,Tables,4598.92,7,0,-1041.8
2969,US-2024-104446,03-10-2024,03-12-2024,First Class,CG-23717,Corporate,West,Nevada,Furniture,Chairs,413.11,2,0.3,53.26
2970,US-2022-101089,09-09-2022,09-12-2022,Same Day,CG-22588,Consumer,East,New Jersey,Technology,Copiers,1907.67,3,0.3,-265.35
2971,US-2024-104001,04/23/2024,04/24/2024,Same Day,CG-10265,Home Office,South,Tennessee,Office Supplies,Binders,202.92,6,0.1,-43.29
2972,US-2021-104079,04/24/2021,04/30/2021,Same Day,CG-45131,Home Office,South,Georgia,Technology,Machines,1379.96,5,0.4,147.24
2973,US-2024-104659,07/23/2024,07/27/2024,Standard Class,CG-38885,Home Office,,Ohio,Office Supplies,Art,146.42,2,0,36.56
2974,US-2021-108605,04/19/2021,04/24/2021,Same Day,CG-69878,Consumer,West,Nevada,Office Supplies,Art,951.04,7,0,160.81
2975,US-2022-106908,11-01-2022,11-06-2022,Standard Class,CG-11030,Consumer,East,New York,Office Supplies,Storage,165.4,3,0.15,31.47
2976,US-2024-102697,10/23/2024,10/25/2024,Same Day,CG-57423,Corporate,West,Washington,Furniture,Tables,2935.48,5,0,-136.91
2977,US-2023-100361,04-08-2023,04/14/2023,First Class,CG-64862,Corporate,Central,Illinois,Technology,Phones,6420.44,8,0.15,1623.53
2978,US-2021-102629,09/20/2021,09/26/2021,Standard Class,CG-68010,Consumer,South,Alabama,Office Supplies,Paper,82.54,1,0,14.33
2979,US-2022-102198,11/29/2022,12-01-2022,Second Class,CG-83152,Home Office,Central,Missouri,Furniture,Chairs,136.83,1,0.4,-1.08
2980,US-2024-109308,09-05-2024,09-11-2024,First Class,CG-17815,Corporate,West,Arizona,Technology,Phones,5957.03,7,0.4,-126.81
2981,US-2021-103220,11-12-2021,11/15/2021,Second Class,CG-49662,Home Office,Central,Michigan,Furniture,Chairs,1232.71,2,0,53.18
2982,US-2023-109008,12/28/2023,12/30/2023,First Class,CG-25660,Corporate,West,Washington,Office Supplies,Art,263.38,2,0.2,42.96
2983,US-2021-101602,10/23/2021,10/25/2021,First Class,CG-68118,Home Office,East,New Jersey,Office Supplies,Art,840.27,7,0.5,-32.49
2984,US-2024-102518,04/27/2024,05-04-2024,Second Class,CG-85779,Home Office,Central,Michigan,Office Supplies,Paper,269.03,6,0.15,-23.01
2985,US-2022-102740,03-01-2022,03-07-2022,Second Class,CG-99557,Home Office,East,Massachusetts,Furniture,Furnishings,2152.92,8,0.2,-81.07
2986,US-2023-104473,03-05-2023,03-11-2023,Second Class,CG-29605,Home Office,East,Virginia,Office Supplies,Storage,662.19,7,0,104.51
2987,US-2024-108448,08/14/2024,08/18/2024,Same Day,CG-57547,Home Office,East,Massachusetts,Technology,Machines,52.65,1,0,9.85
2988,US-2022-102845,12-04-2022,12-08-2022,Standard Class,CG-90060,Corporate,Central,Michigan,Office Supplies,Art,773.93,8,0.5,126.29
2989,US-2022-108355,09-06-2022,09-07-2022,Standard Class,CG-44767,Consumer,Central,Ohio,Furniture,Furnishings,2216.91,4,0.1,149.47
2990,US-2023-106427,03/26/2023,04-01-2023,Same Day,CG-53141,Home Office,East,Virginia,Technology,Phones,2991.85,8,0.5,-584.01
2991,US-2023-103696,10/24/2023,10/28/2023,Second Class,CG-10648,Corporate,West,Nevada,Office Supplies,Storage,583.39,5,0,42.52
2992,US-2022-107746,08-11-2022,08/18/2022,Same Day,CG-58340,Consumer,Central,Texas,Office Supplies,Art,96.38,5,0.15,-4.77
2993,US-2024-102189,10/18/2024,10/23/2024,First Class,CG-86898,Corporate,Central,Missouri,Technology,Machines,468.48,2,0.5,21.14
2994,US-2023-106122,10-06-2023,10-08-2023,Second Class,CG-12636,Consumer,East,New Jersey,Technology,Phones,2186.9,3,0,-537.43
2995,US-2022-107196,06-10-2022,06-12-2022,Standard Class,CG-60894,Consumer,West,Washington,Technology,Phones,4802.49,8,0.4,1362.44
2996,US-2022-104424,08-06-2022,08-10-2022,Second Class,CG-76629,Corporate,South,North Carolina,Furniture,Chairs,1005.29,7,0,276.29
2997,US-2021-101496,09/18/2021,09/25/2021,Second Class,CG-92174,Corporate,West,California,Office Supplies,Labels,8.15,2,0,2.52
2998,US-2022-103237,09-03-2022,09-05-2022,First Class,CG-81003,Home Office,East,Massachusetts,Office Supplies,Labels,111.81,8,0.15,29.03
2999,US-2023-100763,10-09-2023,10-12-2023,First Class,CG-56798,Home Office,West,Washington,Technology,Phones,750.5,1,0.2,248.51
3000,US-2021-105090,11/25/2021,11/30/2021,Same Day,CG-77075,Consumer,West,Washington,Furniture,Tables,2150.04,3,0.3,739.22
3001,US-2021-107924,07-03-2021,07-10-2021,Second Class,CG-32540,Home Office,South,Alabama,Furniture,Furnishings,794.22,3,0.4,196.82
3002,US-2023-101681,02/23/2023,02/28/2023,Same Day,CG-65830,Consumer,South,North Carolina,Office Supplies,Binders,61.07,4,0,-11.98
3003,US-2024-107816,01/17/2024,01/18/2024,Standard Class,CG-14498,Home Office,South,North Carolina,Office Supplies,Labels,121.53,1,0.5,2.39
3004,US-2024-108095,11/27/2024,11/30/2024,Second Class,CG-44811,Consumer,South,North Carolina,Office Supplies,Storage,43.36,7,0.1,1.05
3005,US-2023-108987,09/20/2023,09/27/2023,Standard Class,CG-34245,Consumer,Central,Michigan,Office Supplies,Binders,205.94,8,0.4,40.57
3006,US-2024-108098,08-05-2024,08-06-2024,First Class,CG-42017,Consumer,South,Florida,Technology,Copiers,7729.97,8,0,-1493.1
3007,US-2022-108620,09/26/2022,09/30/2022,Same Day,CG-56151,Home Office,West,California,Office Supplies,Paper,61.4,2,0.4,9.49
3008,US-2023-100439,11/25/2023,11/29/2023,Same Day,CG-32356,Consumer,East,New Jersey,Furniture,Tables,5418.56,8,0.4,426.85
3009,US-2023-103286,02/20/2023,02/22/2023,Second Class,CG-45620,Corporate,Central,Texas,Office Supplies,Labels,657.35,6,0,76.55
3010,US-2021-104559,12-02-2021,12-09-2021,Same Day,CG-47341,Corporate,South,North Carolina,Office Supplies,Binders,79.87,3,0,-4.88
3011,US-2021-102235,01/29/2021,01/30/2021,Standard Class,CG-17936,Corporate,Central,Illinois,Technology,Copiers,4577.69,5,0.4,1407.9
3012,US-2021-109048,01/20/2021,01/26/2021,Second Class,CG-18396,Consumer,South,Florida,Office Supplies,Paper,384.57,6,0.3,-89.9
3013,US-2023-107929,10-01-2023,10-06-2023,First Class,CG-25959,Home Office,WEST,Oregon,Technology,Copiers,1115.71,8,0,-202.39
3014,US-2021-101760,11-07-2021,11-08-2021,Second Class,CG-17012,Consumer,West,Washington,Furniture,Furnishings,3929.95,7,0.4,-627.35
3015,US-2024-104712,12/30/2024,01-05-2025,Same Day,CG-97481,Home Office,East,Massachusetts,Technology,Phones,7027.88,6,0,-1514.98
3016,US-2024-101366,10/30/2024,11-02-2024,Same Day,CG-50142,Consumer,East,Pennsylvania,Furniture,Chairs,235.09,1,0.2,62.3
3017,US-2024-103011,11/17/2024,11/23/2024,First Class,CG-64173,Corporate,Central,Texas,Office Supplies,Labels,106.2,7,0.2,36.1
3018,US-2024-106616,08-04-2024,08-07-2024,Second Class,CG-62646,Consumer,East,New York,Office Supplies,Art,207.78,7,0.5,72.62
3019,US-2023-108475,12-07-2023,12/13/2023,Same Day,CG-74556,Consumer,East,Massachusetts,Technology,Phones,9083.28,8,0,1945.95
3020,US-2022-105301,01/18/2022,01/25/2022,Standard Class,CG-60666,Home Office,,Texas,Office Supplies,Art,98.08,7,0.3,17.95
3021,US-2023-105352,09-07-2023,09-08-2023,Same Day,CG-31079,Home Office,South,Florida,Furniture,Tables,1980.82,3,0.4,-108.66
3022,US-2022-107902,08-12-2022,08/14/2022,Standard Class,CG-94010,Home Office,West,Nevada,Technology,Accessories,712.32,1,0.4,-24.94
3023,US-2023-105327,08/19/2023,08/20/2023,First Class,CG-14610,Home Office,East,Virginia,Furniture,Chairs,738.07,1,0.1,202.96
3024,US-2024-107577,01/15/2024,01/18/2024,First Class,CG-18288,Home Office,Central,Illinois,Office Supplies,Storage,270.69,7,0,62.56
3025,US-2023-100447,05/18/2023,05/23/2023,Same Day,CG-33425,Corporate,Central,Missouri,Office Supplies,Art,286.56,4,0.3,55.15
3026,US-2021-102952,06-04-2021,06-07-2021,Standard Class,CG-57838,Consumer,Central,Missouri,Technology,Phones,9276.95,8,0,2917.77
3027,US-2022-105154,11-05-2022,11-06-2022,Second Class,CG-70031,Corporate,Central,Ohio,Furniture,Bookcases,540.62,2,0,17.9
3028,US-2022-101378,02/21/2022,02/25/2022,Second Class,CG-25247,Corporate,West,Arizona,Technology,Phones,140.39,1,0.3,30.26
3029,US-2023-105790,06-08-2023,06/15/2023,First Class,CG-54068,Corporate,East,Massachusetts,Furniture,Chairs,2263.31,3,0,405.6
3030,US-2022-109224,02/19/2022,02/23/2022,First Class,CG-36653,Home Office,South,Georgia,Furniture,Chairs,1066.33,2,0.2,-105.79
3031,US-2022-100423,02-09-2022,02/15/2022,First Class,CG-91201,Consumer,South,North Carolina,Office Supplies,Paper,94.65,4,0,-19.79
3032,US-2022-104994,03/22/2022,03/27/2022,Standard Class,CG-90734,Corporate,South,Alabama,Furniture,Chairs,520.97,8,0,7.94
3033,US-2022-103498,12/30/2022,01-02-2023,First Class,CG-54351,Consumer,East,Massachusetts,Furniture,Bookcases,1443.92,8,0.2,6.65
3034,US-2021-105541,06/17/2021,06/21/2021,Standard Class,CG-62041,Home Office,South,Tennessee,Office Supplies,Binders,370.85,3,0.4,-1.66
3035,US-2022-108973,01-05-2022,01-08-2022,Second Class,CG-25951,Corporate,West,Arizona,Office Supplies,Binders,14.15,2,0.4,-2.7
3036,US-2021-103156,12/19/2021,12/24/2021,First Class,CG-93886,Consumer,South,North Carolina,Technology,Copiers,1978.9,5,0.4,591.29
3037,US-2022-107728,03/17/2022,03/24/2022,Standard Class,CG-15819,Corporate,Central,Illinois,Technology,Accessories,2377.22,4,0.4,-509.34
3038,US-2021-105828,02-07-2021,02/13/2021,First Class,CG-48487,Home Office,East,Virginia,Technology,Copiers,1682.65,8,0.1,517.14
3039,US-2021-102037,08-08-2021,08-10-2021,Standard Class,CG-94196,Consumer,EAST,New York,Office Supplies,Labels,157.33,4,0,38.43
3040,US-2021-101876,05/29/2021,06-02-2021,Standard Class,CG-21988,Consumer,Central,Texas,Office Supplies,Binders,133.54,1,0.2,-7.19
3041,US-2024-109957,02/15/2024,02/21/2024,Standard Class,CG-55060,Consumer,East,Massachusetts,Technology,Phones,5764.75,6,0.3,127.31
3042,US-2024-105832,07/23/2024,07/26/2024,First Class,CG-77504,Consumer,South,North Carolina,Office Supplies,Binders,255.58,4,0,41.96
3043,US-2024-100652,03/22/2024,03/24/2024,Standard Class,CG-97235,Corporate,South,North Carolina,Office Supplies,Paper,38.35,4,0.5,-9.5
3044,US-2022-101014,03-12-2022,03/18/2022,Second Class,CG-71599,Consumer,South,Florida,Office Supplies,Art,6.75,1,0.5,2.33
3045,US-2021-107638,11/19/2021,11/23/2021,First Class,CG-58822,Consumer,West,Oregon,Furniture,Bookcases,2000.66,5,0.4,96.03
3046,US-2023-100749,10/29/2023,10/30/2023,Standard Class,CG-64558,Home Office,East,Massachusetts,Furniture,Tables,1175.68,7,0,320.78
3047,US-2023-105412,01-08-2023,01/13/2023,First Class,CG-16964,Consumer,Central,Illinois,Technology,Phones,667.32,6,0.4,101.69
3048,US-2023-100485,03/20/2023,03/22/2023,Same Day,CG-91962,Consumer,West,Nevada,Office Supplies,Paper,257.34,5,0,44.93
3049,US-2024-109613,09-07-2024,09/13/2024,Standard Class,CG-89819,Consumer,West,Arizona,Furniture,Tables,3197.62,6,0,28.57
3050,US-2024-100676,09/13/2024,09/18/2024,First Class,CG-97501,Consumer,East,Massachusetts,Furniture,Bookcases,627.62,1,0,-56.89
3051,US-2023-105835,03-05-2023,03-12-2023,Standard Class,CG-70631,Consumer,Central,Ohio,Furniture,Bookcases,332.05,4,0.3,72.41
3052,US-2023-101490,06/13/2023,06/18/2023,Same Day,CG-62602,Home Office,South,Florida,Furniture,Chairs,1646.26,5,0.2,350.82
3053,US-2021-103876,08-10-2021,08/17/2021,Standard Class,CG-78703,Corporate,East,Virginia,Technology,Copiers,3259.69,4,0.4,-73.4
3054,US-2022-109307,01-04-2022,01-08-2022,Same Day,CG-41629,Consumer,South,Florida,Office Supplies,Paper,1036.85,8,0,57.26
3055,US-2021-104271,12/23/2021,12/24/2021,Standard Class,CG-13150,Consumer,East,Massachusetts,Technology,Copiers,5584.27,6,0.1,-536.71
3056,US-2023-106502,04-08-2023,04-12-2023,Same Day,CG-42380,Consumer,West,California,Furniture,Furnishings,127.71,3,0.5,32.51
3057,US-2021-109866,11/16/2021,11/22/2021,First Class,CG-11447,Home Office,West,Oregon,Office Supplies,Storage,590.74,4,0,138.83
3058,US-2022-101942,07-09-2022,07/13/2022,Second Class,CG-46746,Consumer,South,Alabama,Technology,Copiers,1127.58,2,0.3,197.62
3059,US-2024-106985,05/29/2024,05/30/2024,Same Day,CG-89889,Home Office,South,Florida,Office Supplies,Labels,90.97,1,0,-1.2
3060,US-2022-104235,02/17/2022,02/18/2022,Second Class,CG-82667,Consumer,EAST,Pennsylvania,Technology,Phones,3438.45,8,0.2,128.95
3061,US-2021-103390,07/20/2021,07/22/2021,Same Day,CG-83050,Home Office,Central,Illinois,Furniture,Chairs,664.79,7,0.1,55.62
3062,US-2023-105708,03/26/2023,03/29/2023,Same Day,CG-76489,Home Office,South,Florida,Office Supplies,Art,612.02,7,0.4,117.13
3063,US-2023-101606,08/28/2023,09-04-2023,Same Day,CG-36335,Home Office,East,Virginia,Office Supplies,Storage,122.32,5,0.1,25.7
3064,US-2021-107426,04/25/2021,04/27/2021,Second Class,CG-37662,Corporate,West,Oregon,Technology,Copiers,4711.1,8,0.2,688.86
3065,US-2021-101529,09-12-2021,09/19/2021,Second Class,CG-42197,Consumer,South,Alabama,Office Supplies,Paper,378.4,3,0.5,57.98
3066,US-2022-103281,07-05-2022,07-12-2022,Same Day,CG-61795,Corporate,Central,Michigan,Office Supplies,Art,14.49,3,0.3,1.29
3067,US-2024-105407,08/28/2024,08/30/2024,Same Day,CG-94939,Corporate,WEST,California,Furniture,Chairs,442.5,1,0,83.54
3068,US-2023-102626,01/30/2023,02-06-2023,Same Day,CG-23958,Consumer,East,Pennsylvania,Office Supplies,Paper,377.59,6,0.15,21.8
3069,US-2021-103653,01/25/2021,01/27/2021,First Class,CG-35389,Home Office,South,Florida,Office Supplies,Art,315.83,3,0,88.79
3070,US-2024-101036,09-12-2024,09/13/2024,Same Day,CG-88105,Consumer,Central,Texas,Furniture,Chairs,1477.6,2,0,-12.98
3071,US-2024-109095,01/20/2024,01/21/2024,Second Class,CG-25159,Corporate,East,Virginia,Office Supplies,Binders,464.31,8,0.3,-80.08
3072,US-2022-103832,06-01-2022,06-06-2022,First Class,CG-82195,Corporate,Central,Illinois,Office Supplies,Binders,222.74,3,0,69.57
3073,US-2021-102158,02-12-2021,02/13/2021,Standard Class,CG-90240,Consumer,South,Georgia,Office Supplies,Art,485.53,8,0.1,114.29
3074,US-2022-107737,05-12-2022,05/15/2022,Standard Class,CG-87885,Home Office,South,Georgia,Office Supplies,Paper,32.21,5,0.4,-0.42
3075,US-2021-105189,10-09-2021,10-11-2021,Standard Class,CG-88538,Corporate,West,Nevada,Furniture,Chairs,3687.18,8,0.15,376.41
3076,US-2022-109840,09-01-2022,09-04-2022,Same Day,CG-71885,Corporate,East,Virginia,Furniture,Tables,2461.28,8,0,-236.7
3077,US-2021-103595,09/20/2021,09/21/2021,Second Class,CG-36860,Corporate,Central,Illinois,Technology,Accessories,2894.24,8,0.15,-464.58
3078,US-2023-103479,08/16/2023,08/18/2023,Standard Class,CG-36706,Home Office,West,Nevada,Technology,Accessories,1012.5,1,0.3,18.33
3079,US-2023-108378,02-04-2023,02-11-2023,Second Class,CG-51734,Consumer,Central,Missouri,Technology,Machines,1074.49,7,0.3,137.91
3080,US-2023-103533,12/23/2023,12/25/2023,Second Class,CG-65512,Home Office,South,North Carolina,Furniture,Tables,2115.89,6,0.2,-136.88
3081,US-2021-109090,03/21/2021,03/26/2021,Same Day,CG-22850,Corporate,South,Tennessee,Furniture,Chairs,3291.13,6,0,-316.08
3082,US-2022-104749,04/16/2022,04/18/2022,Second Class,CG-44412,Corporate,Central,Ohio,Technology,Accessories,3859.43,8,0,894.31
3083,US-2024-106821,06/13/2024,06/18/2024,Standard Class,CG-99198,Home Office,CENTRAL,Michigan,Technology,Copiers,737.97,6,0.1,80.15
3084,US-2021-102140,01/26/2021,01/27/2021,Standard Class,CG-95766,Corporate,South,Georgia,Technology,Copiers,1547.52,2,0.1,431.93
3085,US-2021-101743,07-04-2021,07-09-2021,Standard Class,CG-82007,Consumer,South,Tennessee,Technology,Machines,1218.56,2,0.3,14.17
3086,US-2024-105177,07/27/2024,08-02-2024,Second Class,CG-53607,Consumer,Central,Illinois,Office Supplies,Paper,405.83,3,0,-39.27
